SYNIS_ID,MAELIADGERD,TEGUND,NR,RADNR,LENGD,KYN,KYNTHROSKI,FJOLDI,OSLAEGT,SLAEGT,LIFUR,MAGI,KYNFAERI,HEILDARTHYNGD,RANFISKURTEG,KVARNANR,MAGAASTAND,ALDUR,FAERSLUNUMER
762,20,311,2,10,,,,1,,,,,,16,2,6,,,76220311002
762,20,309,1,11,,,,1,,,,,,2,2,6,,,76220309001
762,3,2,7,12,58,1,2,1,1735,1530,50,38,44,,,,1,,76203002007
762,20,491,2,13,,,,2,,,,,,24,2,7,,,76220491002
762,3,2,8,14,56,2,2,1,1920,1610,100,28,100,,,,1,,76203002008
762,20,311,3,15,,,,1,,,,,,16,2,8,,,76220311003
762,3,2,9,16,67,2,2,1,2810,2365,96,82,138,,,,1,,76203002009
762,20,314,1,17,,,,1,,,,,,10,2,9,,,76220314001
762,20,311,4,18,,,,1,,,,,,22,2,9,,,76220311004
762,20,31,1,19,,,,4,,,,,,28,2,9,,,76220031001
762,3,2,10,20,69,2,2,1,2925,2425,130,32,192,,,,1,,76203002010
762,20,311,5,21,,,,1,,,,,,8,2,10,,,76220311005
762,3,2,11,22,68,1,2,1,3025,2710,96,38,38,,,,1,,76203002011
762,20,314,2,23,,,,1,,,,,,8,2,11,,,76220314002
762,20,311,6,24,,,,1,,,,,,4,2,11,,,76220311006
762,3,2,12,25,60,2,2,1,2085,1785,92,40,70,,,,1,,76203002012
762,20,311,7,26,,,,1,,,,,,18,2,12,,,76220311007
762,3,2,13,27,60,1,2,1,1880,1685,68,20,20,,,,1,,76203002013
762,20,459,2,28,,,,1,,,,,,2,2,13,,,76220459002
762,3,2,14,29,54,2,2,1,1360,1155,58,28,52,,,,1,,76203002014
762,20,311,8,30,,,,1,,,,,,16,2,14,,,76220311008
762,3,2,15,31,43,1,2,1,775,685,34,10,10,,,,1,,76203002015
762,20,459,3,32,,,,1,,,,,,2,2,15,,,76220459003
762,20,31,2,34,,,,4,,,,,,530,1,1,,,76220031002
762,3,1,1,33,40,2,1,1,620,530,16,36,2,,,,1,,76203001001
762,3,1,2,35,49,1,1,1,1100,985,46,18,1,,,,1,,76203001002
762,20,303,1,36,,,,1,,,,,,4,1,2,,,76220303001
762,3,1,3,37,43,2,1,1,860,725,22,70,2,,,,1,,76203001003
762,20,31,3,38,,,,1,,,,,,54,1,3,,,76220031003
762,3,1,4,39,48,1,1,1,1020,895,70,14,1,,,,1,,76203001004
762,20,459,4,40,,,,1,,,,,,2,1,4,,,76220459004
762,3,1,5,41,47,1,1,1,1015,880,82,12,1,,,,1,,76203001005
762,20,459,5,42,,,,1,,,,,,2,1,5,,,76220459005
762,3,1,6,43,44,2,1,1,885,725,52,56,2,,,,1,,76203001006
762,20,31,4,44,,,,1,,,,,,44,1,6,,,76220031004
762,3,1,7,45,41,1,1,1,745,620,32,50,1,,,,1,,76203001007
762,20,31,5,46,,,,1,,,,,,34,1,7,,,76220031005
762,20,314,3,47,,,,1,,,,,,6,1,7,,,76220314003
762,3,1,8,48,38,1,1,1,515,470,24,6,1,,,,5,,76203001008
762,3,1,9,49,47,1,1,1,1020,870,48,40,1,,,,1,,76203001009
762,20,302,1,50,,,,1,,,,,,4,1,9,,,76220302001
762,20,491,3,51,,,,1,,,,,,20,1,9,,,76220491003
762,3,1,10,52,44,2,1,1,755,660,26,40,2,,,,1,,76203001010
762,20,491,4,53,,,,1,,,,,,18,1,10,,,76220491004
762,20,459,6,54,,,,1,,,,,,8,1,10,,,76220459006
762,3,2,2,3,55,1,2,1,1540,1385,60,16,26,,,,2,,76203002002
762,3,2,1,1,57,1,2,1,1695,1505,66,18,20,,,,1,,76203002001
762,3,2,3,4,49,1,2,1,1080,945,38,22,28,,,,1,,76203002003
782,3,1,1,2,79,2,1,1,4195,3775,140,90,40,,,,1,,78203001001
782,3,4,1,1,50,1,1,1,850,810,10,,,,,,2,,78203004001
782,20,303,2,4,,,,1,,,,,,20,1,1,,,78220303002
782,20,311,1,6,,,,1,,,,,,,,,,,78220311001
782,22,311,1,7,,,,1,,,,,,,,,,,78222311001
782,20,311,2,8,,,,1,,,,,,40,1,2,,,78220311002
782,3,1,3,9,57,2,1,1,2085,1740,100,75,5,,,,1,,78203001003
782,3,1,4,11,57,2,1,1,2005,1670,85,130,10,,,,1,,78203001004
782,20,311,3,10,,,,1,,,,,,40,1,3,,,78220311003
782,20,300,1,12,,,,1,,,,,,85,1,4,,,78220300001
782,3,1,5,13,46,1,1,1,1020,905,30,35,0,,,,1,,78203001005
782,20,311,4,14,,,,1,,,,,,15,1,5,,,78220311004
782,3,1,6,15,57,1,1,1,2120,1855,90,70,0,,,,1,,78203001006
782,20,311,5,16,,,,1,,,,,,25,1,6,,,78220311005
782,3,1,7,17,87,1,1,1,5870,5290,200,140,0,,,,1,,78203001007
782,20,303,3,18,,,,1,,,,,,20,1,7,,,78220303003
782,3,1,8,19,49,2,1,1,1045,955,20,20,5,,,,2,,78203001008
782,3,1,9,20,90,2,1,1,7370,6670,310,140,70,,,,2,,78203001009
782,3,1,10,21,61,2,1,1,2370,2030,80,90,10,,,,1,,78203001010
782,20,311,6,22,,,,1,,,,,,50,1,10,,,78220311006
782,3,1,11,23,52,2,1,1,1480,1260,60,50,10,,,,1,,78203001011
782,20,303,4,24,,,,1,,,,,,311,1,11,,,78220303004
782,3,1,12,25,45,1,1,1,930,810,30,30,0,,,,1,,78203001012
782,20,311,7,26,,,,1,,,,,,20,1,12,,,78220311007
782,3,1,2,5,60,2,1,1,2305,1985,85,100,20,,,,1,,78203001002
783,3,1,9,15,56,2,1,1,1740,1505,40,60,15,,,,1,,78303001009
783,3,1,8,14,51,1,1,1,1500,1345,50,30,0,,,,2,,78303001008
783,3,1,10,17,51,2,1,1,1085,975,50,20,5,,,,2,,78303001010
783,3,1,11,18,65,2,1,1,2585,2365,5,60,10,,,,2,,78303001011
783,3,1,12,19,58,1,1,1,1850,1630,50,55,5,,,,1,,78303001012
783,20,311,6,20,,,,1,,,,,,20,1,12,,,78320311006
783,3,1,13,21,54,1,1,1,1390,1270,30,30,5,,,,1,,78303001013
783,20,308,1,22,,,,1,,,,,,5,1,13,,,78320308001
783,3,1,14,23,60,1,1,1,1900,1760,20,45,5,,,,1,,78303001014
783,3,1,15,24,53,2,1,1,1370,1230,40,35,5,,,,1,,78303001015
783,20,311,7,25,,,,1,,,,,,5,1,15,,,78320311007
783,3,1,16,26,47,2,1,1,980,895,20,25,5,,,,1,,78303001016
783,20,305,1,27,,,,1,,,,,,10,1,16,,,78320305001
783,3,1,1,1,44,1,1,1,820,755,15,20,0,,,,2,,78303001001
783,3,1,2,2,57,1,1,1,1690,1525,50,35,5,,,,1,,78303001002
783,3,1,3,4,54,2,1,1,1465,1315,35,20,10,,,,1,,78303001003
783,20,303,1,3,,,,1,,,,,,5,1,2,,,78320303001
783,20,311,1,5,,,,1,,,,,,5,1,3,,,78320311001
783,3,1,4,6,50,1,1,1,1355,1210,40,35,5,,,,1,,78303001004
783,20,311,2,7,,,,1,,,,,,10,1,4,,,78320311002
783,3,1,5,8,53,1,1,1,1355,1205,30,40,10,,,,1,,78303001005
783,20,311,3,9,,,,1,,,,,,15,1,5,,,78320311003
783,3,1,6,10,53,2,1,1,1490,1345,45,20,10,,,,1,,78303001006
783,20,302,1,11,,,,1,,,,,,5,1,6,,,78320302001
783,3,1,7,12,61,1,1,1,2265,1990,55,80,5,,,,1,,78303001007
783,20,311,4,13,,,,1,,,,,,30,1,7,,,78320311004
783,20,311,5,16,,,,1,,,,,,30,1,9,,,78320311005
802,3,1,1,1,62,1,1,1,1935,1770,90,25,5,,,,1,,80203001001
802,3,1,20,36,46,2,1,1,950,830,30,20,5,,,,2,,80203001020
802,3,1,3,3,50,2,1,1,1315,1235,40,50,5,,,,1,,80203001003
802,20,305,1,4,,,,1,,,,,,25,1,3,,,80220305001
802,3,1,4,5,50,2,1,1,1390,1235,60,25,5,,,,2,,80203001004
802,3,1,5,6,57,2,1,1,1840,1675,50,45,5,,,,1,,80203001005
802,20,311,1,7,,,,1,,,,,,15,1,5,,,80220311001
802,3,1,6,8,53,1,1,1,1470,1315,40,25,5,,,,1,,80203001006
802,20,311,2,9,,,,1,,,,,,10,1,6,,,80220311002
802,3,1,7,10,60,2,1,1,1985,1745,45,60,40,,,,1,,80203001007
802,20,311,3,11,,,,1,,,,,,25,1,7,,,80220311003
802,3,1,8,12,55,2,1,1,1180,1080,20,25,10,,,,1,,80203001008
802,3,1,10,17,59,2,1,1,1895,1695,60,55,5,,,,1,,80203001010
802,20,311,4,14,,,,1,,,,,,10,1,8,,,80220311004
802,3,1,9,15,61,1,1,1,1910,1750,65,40,5,,,,1,,80203001009
802,20,308,1,16,,,,1,,,,,,20,1,9,,,80220308001
802,20,311,5,18,,,,1,,,,,,20,1,10,,,80220311005
802,3,1,11,19,53,1,1,1,1310,1195,40,15,0,,,,2,,80203001011
802,3,1,12,20,73,2,1,1,3395,3075,115,85,15,,,,1,,80203001012
802,20,302,1,21,,,,1,,,,,,30,1,12,,,80220302001
802,3,1,13,22,57,2,1,1,1680,1510,50,35,5,,,,2,,80203001013
802,3,1,14,23,64,2,1,1,2580,2130,95,130,15,,,,1,,80203001014
802,20,311,6,24,,,,1,,,,,,75,1,14,,,80220311006
802,3,1,15,25,51,2,1,1,1305,1185,45,30,10,,,,1,,80203001015
802,20,308,2,26,,,,1,,,,,,10,1,15,,,80220308002
802,3,1,16,27,53,2,1,1,1190,1080,25,20,5,,,,1,,80203001016
802,20,308,3,28,,,,1,,,,,,5,1,16,,,80220308003
802,3,1,17,29,53,1,1,1,1375,1200,45,55,0,,,,1,,80203001017
802,20,305,2,30,,,,1,,,,,,30,1,17,,,80220305002
802,3,1,18,31,51,1,1,1,1365,1185,50,55,0,,,,1,,80203001018
802,20,305,3,32,,,,1,,,,,,0,1,18,,,80220305003
802,20,302,2,33,,,,1,,,,,,0,1,18,,,80220302002
802,3,1,19,34,50,2,1,1,1125,1015,30,35,5,,,,1,,80203001019
802,20,302,3,35,,,,1,,,,,,15,1,19,,,80220302003
802,3,1,2,2,70,1,1,1,3795,2830,155,70,5,,,,2,,80203001002
803,3,1,2,2,65,2,1,1,2390,2155,50,35,10,,,,2,,80303001002
803,20,308,15,34,,,,1,,,,,,0,1,19,,,80320308015
803,3,1,3,3,74,1,1,1,3410,3085,140,50,15,,,,2,,80303001003
803,3,1,4,4,45,2,1,1,758,715,30,10,5,,,,1,,80303001004
803,20,308,1,5,,,,1,,,,,,5,1,4,,,80320308001
803,3,1,5,6,53,1,1,1,1485,1290,40,45,5,,,,1,,80303001005
803,20,308,2,7,,,,1,,,,,,10,1,5,,,80320308002
803,3,1,6,8,54,2,1,1,1550,1395,65,30,5,,,,1,,80303001006
803,20,308,3,9,,,,1,,,,,,5,1,6,,,80320308003
803,3,1,7,10,62,1,1,1,2060,1845,60,55,5,,,,1,,80303001007
803,20,308,4,11,,,,1,,,,,,20,1,7,,,80320308004
803,3,1,8,12,67,2,1,1,2505,2260,65,60,10,,,,1,,80303001008
803,20,308,5,13,,,,1,,,,,,5,1,8,,,80320308005
803,3,1,9,14,61,2,1,1,2155,1910,65,80,5,,,,1,,80303001009
803,20,308,6,15,,,,1,,,,,,35,1,9,,,80320308006
803,3,1,10,16,54,1,1,1,1515,1375,40,35,5,,,,1,,80303001010
803,20,308,7,17,,,,1,,,,,,10,1,10,,,80320308007
803,3,1,11,18,60,2,1,1,2145,1935,60,40,10,,,,1,,80303001011
803,20,308,8,19,,,,1,,,,,,5,1,11,,,80320308008
803,3,1,12,20,60,1,1,1,2295,2000,130,30,0,,,,2,,80303001012
803,3,1,13,21,64,1,1,1,2535,2285,90,60,5,,,,1,,80303001013
803,20,308,9,22,,,,1,,,,,,5,1,13,,,80320308009
803,3,1,14,23,61,1,1,1,2115,1875,85,50,5,,,,1,,80303001014
803,20,308,10,24,,,,1,,,,,,10,1,14,,,80320308010
803,3,1,15,25,49,2,1,1,1075,980,30,20,5,,,,1,,80303001015
803,20,308,11,26,,,,1,,,,,,5,1,15,,,80320308011
803,3,1,16,27,60,2,1,1,1980,1800,60,40,5,,,,1,,80303001016
803,20,308,12,28,,,,1,,,,,,10,1,16,,,80320308012
803,3,1,17,29,48,2,1,1,1020,940,30,15,5,,,,1,,80303001017
803,20,308,13,30,,,,1,,,,,,5,1,17,,,80320308013
803,3,1,18,31,59,2,1,1,2095,1910,75,35,5,,,,1,,80303001018
803,20,308,14,32,,,,1,,,,,,5,1,18,,,80320308014
803,3,1,19,33,51,2,1,1,1350,1190,65,25,5,,,,1,,80303001019
803,3,1,1,1,65,1,1,1,2810,2470,135,80,5,,,,2,,80303001001
804,20,308,7,14,,,,1,,,,,,35,1,7,,,80420308007
804,3,1,8,15,63,1,1,1,2755,2355,140,80,5,,,,1,,80403001008
804,3,1,9,17,56,1,1,1,2020,1740,100,65,5,,,,1,,80403001009
804,20,311,1,18,,,,1,,,,,,30,1,9,,,80420311001
804,3,1,10,19,70,1,1,1,3365,2980,100,85,5,,,,1,,80403001010
804,20,308,8,20,,,,1,,,,,,10,1,10,,,80420308008
804,3,1,11,21,55,2,1,1,1805,1590,75,40,5,,,,1,,80403001011
804,20,305,2,22,,,,1,,,,,,10,1,11,,,80420305002
804,3,1,12,23,52,1,1,1,1465,1285,55,35,5,,,,2,,80403001012
804,3,1,13,24,61,2,1,1,1745,1600,30,30,5,,,,2,,80403001013
804,3,1,14,25,69,2,1,1,3240,2890,140,55,10,,,,1,,80403001014
804,20,305,3,26,,,,1,,,,,,5,1,14,,,80420305003
804,3,1,15,27,60,2,1,1,2445,2150,100,60,10,,,,1,,80403001015
804,20,308,9,28,,,,1,,,,,,5,1,15,,,80420308009
804,3,1,16,29,49,1,1,1,1350,1215,55,25,5,,,,1,,80403001016
804,20,308,10,30,,,,1,,,,,,5,1,16,,,80420308010
804,3,1,17,31,61,1,1,1,2370,2085,120,55,5,,,,2,,80403001017
804,3,1,18,32,57,1,1,1,1905,1670,65,60,5,,,,1,,80403001018
804,20,308,11,33,,,,1,,,,,,30,1,18,,,80420308011
804,3,1,19,34,56,1,1,1,1705,1500,50,80,5,,,,1,,80403001019
804,20,308,12,35,,,,1,,,,,,40,1,19,,,80420308012
804,3,1,20,36,50,2,1,1,1240,1125,40,20,5,,,,2,,80403001020
804,3,1,2,3,65,2,1,1,2755,2485,80,65,10,,,,1,,80403001002
804,3,1,1,1,80,2,1,1,4860,4290,220,110,15,,,,1,,80403001001
804,20,308,1,2,,,,1,,,,,,20,1,1,,,80420308001
804,20,308,2,4,,,,1,,,,,,10,1,2,,,80420308002
804,3,1,3,5,80,2,1,1,5130,4530,250,135,45,,,,1,,80403001003
804,20,308,3,6,,,,1,,,,,,30,1,3,,,80420308003
804,3,1,4,7,63,1,1,1,2685,2360,135,65,5,,,,1,,80403001004
804,20,308,4,8,,,,1,,,,,,15,1,4,,,80420308004
804,3,1,5,9,61,1,1,1,2180,1975,65,40,5,,,,2,,80403001005
804,3,1,6,10,57,2,1,1,1675,1510,35,60,10,,,,1,,80403001006
804,20,308,5,11,,,,1,,,,,,20,1,6,,,80420308005
804,3,1,7,12,57,1,1,1,1875,1660,60,70,0,,,,1,,80403001007
804,20,308,6,13,,,,1,,,,,,35,1,7,,,80420308006
804,20,305,1,16,,,,1,,,,,,25,1,8,,,80420305001
805,3,1,2,3,53,1,1,1,1510,1365,50,35,0,,,,1,,80503001002
805,20,308,9,38,,,,1,,,,,,10,1,20,,,80520308009
805,20,311,1,2,,,,1,,,,,,15,1,1,,,80520311001
805,20,311,2,4,,,,1,,,,,,5,1,2,,,80520311002
805,3,1,3,6,64,1,1,1,2390,2165,75,60,5,,,,1,,80503001003
805,3,9,1,5,64,,,1,,,,,,,,,,,80503009001
805,20,308,1,7,,,,1,,,,,,15,1,3,,,80520308001
805,3,1,4,8,63,2,1,1,2450,2225,15,60,15,,,,1,,80503001004
805,20,308,2,9,,,,1,,,,,,10,1,4,,,80520308002
805,3,1,5,10,61,1,1,1,2360,2130,90,50,5,,,,1,,80503001005
805,20,312,1,11,,,,1,,,,,,10,1,5,,,80520312001
805,3,1,6,12,65,1,1,1,2575,2390,110,45,5,,,,2,,80503001006
805,3,1,7,13,66,1,1,1,2745,2435,195,50,5,,,,1,,80503001007
805,20,311,3,14,,,,1,,,,,,10,1,7,,,80520311003
805,3,1,8,15,58,2,1,1,2055,1870,50,40,10,,,,2,,80503001008
805,3,1,9,16,62,1,1,1,2345,2125,100,40,5,,,,1,,80503001009
805,20,308,3,17,,,,1,,,,,,5,1,9,,,80520308003
805,3,1,10,18,55,1,1,1,1800,1610,70,40,0,,,,1,,80503001010
805,20,312,2,19,,,,1,,,,,,10,1,10,,,80520312002
805,3,1,11,20,50,2,1,1,1300,1190,20,30,5,,,,1,,80503001011
805,20,305,1,21,,,,1,,,,,,5,1,11,,,80520305001
805,3,1,12,22,56,2,1,1,1775,1590,70,40,5,,,,1,,80503001012
805,20,308,4,23,,,,1,,,,,,10,1,12,,,80520308004
805,3,1,13,24,55,1,1,1,1830,1615,110,30,0,,,,1,,80503001013
805,20,308,5,25,,,,1,,,,,,0,1,13,,,80520308005
805,3,1,14,26,56,2,1,1,1620,1470,65,30,5,,,,2,,80503001014
805,3,1,15,27,51,1,1,1,1535,1380,70,30,0,,,,1,,80503001015
805,20,311,4,28,,,,1,,,,,,5,1,15,,,80520311004
805,3,1,16,29,57,2,1,1,2210,1865,120,60,10,,,,1,,80503001016
805,20,312,3,30,,,,1,,,,,,15,1,16,,,80520312003
805,3,1,17,31,51,1,1,1,1480,1315,80,30,0,,,,1,,80503001017
805,3,1,18,33,65,1,1,1,2675,2395,120,40,0,,,,1,,80503001018
805,20,308,6,32,,,,1,,,,,,5,1,17,,,80520308006
805,20,308,7,34,,,,1,,,,,,5,1,18,,,80520308007
805,3,1,19,35,51,2,1,1,1415,1265,60,25,5,,,,1,,80503001019
805,20,308,8,36,,,,1,,,,,,5,1,19,,,80520308008
805,3,1,20,37,60,2,1,1,2320,2040,130,55,20,,,,1,,80503001020
805,3,1,1,1,52,2,1,1,1605,1430,65,45,5,,,,1,,80503001001
806,3,1,4,7,56,2,1,1,1750,1540,100,25,5,,,,1,,80603001004
806,20,303,1,32,,,,1,,,,,,5,1,20,,,80620303001
806,3,1,5,9,67,1,1,1,2580,2320,115,45,0,,,,2,,80603001005
806,3,1,6,10,58,2,1,1,1860,1630,85,35,5,,,,2,,80603001006
806,3,1,3,5,58,1,1,1,2010,1805,90,45,0,,,,1,,80603001003
806,3,1,2,3,63,1,1,1,2270,2030,60,50,5,,,,1,,80603001002
806,20,311,2,4,,,,1,,,,,,5,1,2,,,80620311002
806,20,312,1,6,,,,1,,,,,,10,1,3,,,80620312001
806,3,1,1,1,58,2,1,1,1960,1685,60,75,15,,,,1,,80603001001
806,3,1,7,11,51,1,1,1,1255,1125,35,35,0,,,,1,,80603001007
806,20,311,1,2,,,,1,,,,,,35,1,1,,,80620311001
806,20,311,3,12,,,,1,,,,,,10,1,7,,,80620311003
806,3,1,8,13,53,1,1,1,1505,1345,45,35,5,,,,2,,80603001008
806,3,1,9,14,64,1,1,1,2620,2255,150,70,5,,,,1,,80603001009
806,20,311,4,15,,,,1,,,,,,15,1,9,,,80620311004
806,3,1,10,16,61,1,1,1,2105,1820,150,35,0,,,,2,,80603001010
806,3,1,11,17,56,2,1,1,1890,1720,60,30,10,,,,2,,80603001011
806,3,1,12,18,59,2,1,1,2150,1985,45,45,15,,,,1,,80603001012
806,20,312,2,19,,,,1,,,,,,10,1,12,,,80620312002
806,3,1,13,20,58,2,1,1,1950,1775,70,30,10,,,,2,,80603001013
806,3,1,14,21,50,2,1,1,1690,1475,80,50,10,,,,1,,80603001014
806,20,311,5,22,,,,1,,,,,,25,1,14,,,80620311005
806,3,1,15,23,54,1,1,1,1685,1415,65,60,5,,,,1,,80603001015
806,20,312,3,24,,,,1,,,,,,30,1,15,,,80620312003
806,3,1,16,25,58,2,1,1,2005,1760,60,60,20,,,,1,,80603001016
806,20,311,6,26,,,,1,,,,,,20,1,16,,,80620311006
806,3,1,17,27,60,2,1,1,1895,1690,120,25,10,,,,2,,80603001017
806,3,1,18,28,62,1,1,1,2555,2340,65,50,5,,,,2,,80603001018
806,3,1,19,29,60,2,1,1,2310,2100,75,50,10,,,,1,,80603001019
806,20,311,7,30,,,,1,,,,,,10,1,19,,,80620311007
806,3,1,20,31,54,2,1,1,1595,1410,75,30,5,,,,1,,80603001020
806,20,308,1,8,,,,1,,,,,,5,1,4,,,80620308001
807,3,1,1,1,,,,1,,,,,,,,,,,80703001001
827,3,1,2,3,57,2,1,1,1805,1580,110,30,10,,,,2,,82703001002
827,20,302,4,27,,,,1,,,,,,5,1,17,,,82720302004
827,20,302,1,2,,,,1,,,,,,45,1,1,,,82720302001
827,3,1,3,4,51,2,1,1,1350,1230,30,30,5,,,,1,,82703001003
827,20,302,2,5,,,,1,,,,,,5,1,3,,,82720302002
827,3,1,4,6,55,2,1,1,1680,1485,80,30,5,,,,2,,82703001004
827,3,1,5,7,57,2,1,1,1954,1735,80,40,10,,,,2,,82703001005
827,3,1,6,8,56,2,1,1,1970,1775,50,40,5,,,,2,,82703001006
827,3,1,7,9,62,1,1,1,2265,2015,100,40,0,,,,2,,82703001007
827,3,1,8,10,55,2,1,1,1675,1490,75,35,10,,,,1,,82703001008
827,20,308,1,11,,,,1,,,,,,5,1,8,,,82720308001
827,3,1,9,12,59,1,1,1,1975,1825,25,40,5,,,,1,,82703001009
827,20,308,2,13,,,,1,,,,,,5,1,9,,,82720308002
827,3,1,10,14,55,2,1,1,1675,1550,45,25,5,,,,1,,82703001010
827,20,308,3,15,,,,1,,,,,,10,1,10,,,82720308003
827,3,1,11,16,57,1,1,1,2005,1795,70,50,0,,,,1,,82703001011
827,20,302,3,17,,,,1,,,,,,10,1,11,,,82720302003
827,3,1,12,18,62,1,1,1,2485,2270,95,45,5,,,,1,,82703001012
827,20,308,4,19,,,,1,,,,,,5,1,12,,,82720308004
827,3,1,13,20,58,2,1,1,1985,1795,50,30,10,,,,2,,82703001013
827,3,1,14,21,56,1,1,1,1825,1650,55,40,0,,,,1,,82703001014
827,3,1,15,22,61,2,1,1,2260,2045,75,40,10,,,,1,,82703001015
827,20,308,5,23,,,,1,,,,,,5,1,15,,,82720308005
827,3,1,16,24,54,2,1,1,1775,1560,95,35,10,,,,1,,82703001016
827,20,308,6,25,,,,1,,,,,,10,1,16,,,82720308006
827,3,1,17,26,50,1,1,1,1365,1240,40,30,0,,,,1,,82703001017
827,3,1,18,28,59,2,1,1,2055,1870,55,35,15,,,,2,,82703001018
827,3,1,1,1,60,1,1,1,2020,1805,55,80,5,,,,1,,82703001001
828,20,308,3,17,,,,1,,,,,,5,1,9,,,82820308003
828,20,302,6,38,,,,1,,,,,,5,1,21,,,82820302006
828,20,308,4,19,,,,1,,,,,,2,1,10,,,82820308004
828,3,1,11,20,75,1,1,1,3895,3455,185,75,10,,,,2,,82803001011
828,3,1,12,21,63,1,1,1,2555,2320,100,40,5,,,,2,,82803001012
828,3,1,13,22,62,1,1,1,2560,2320,95,50,0,,,,1,,82803001013
828,20,308,5,23,,,,1,,,,,,10,1,13,,,82820308005
828,3,1,14,24,55,2,1,1,1815,1640,65,30,10,,,,2,,82803001014
828,3,1,15,25,64,1,1,1,2300,2095,50,65,0,,,,1,,82803001015
828,20,308,6,26,,,,1,,,,,,10,1,15,,,82820308006
828,3,1,16,27,66,2,1,1,2830,2575,100,50,10,,,,1,,82803001016
828,20,308,7,28,,,,1,,,,,,5,1,16,,,82820308007
828,3,1,17,29,63,1,1,1,2245,2035,55,75,0,,,,1,,82803001017
828,20,302,5,30,,,,1,,,,,,35,1,17,,,82820302005
828,3,1,18,31,65,2,1,1,2970,2635,55,65,15,,,,1,,82803001018
828,20,308,8,32,,,,1,,,,,,10,1,18,,,82820308008
828,3,1,2,3,77,2,1,1,3975,3580,145,100,20,,,,1,,82803001002
828,3,1,1,1,67,2,1,1,3005,2620,55,160,15,,,,1,,82803001001
828,20,302,1,2,,,,1,,,,,,100,1,1,,,82820302001
828,20,302,2,4,,,,1,,,,,,20,1,2,,,82820302002
828,3,1,3,5,49,2,1,1,1430,1220,75,55,5,,,,1,,82803001003
828,20,312,1,6,,,,1,,,,,,25,1,3,,,82820312001
828,3,1,4,7,65,2,1,1,2770,2495,130,50,10,,,,2,,82803001004
828,3,1,5,8,63,2,1,1,2635,2300,95,105,10,,,,1,,82803001005
828,20,302,3,9,,,,1,,,,,,60,1,5,,,82820302003
828,3,1,6,10,67,1,1,1,3485,3100,140,70,10,,,,1,,82803001006
828,20,302,4,11,,,,1,,,,,,10,1,6,,,82820302004
828,3,1,7,12,51,1,1,1,1285,1165,55,25,5,,,,1,,82803001007
828,20,308,1,13,,,,1,,,,,,5,1,7,,,82820308001
828,3,1,8,14,57,1,1,1,1910,1720,80,30,5,,,,1,,82803001008
828,3,1,9,16,62,2,1,1,2260,2090,65,35,10,,,,1,,82803001009
828,20,308,2,15,,,,1,,,,,,1,1,8,,,82820308002
828,3,1,20,35,65,1,1,1,2590,2390,75,45,5,,,,1,,82803001020
828,3,1,19,33,57,2,1,1,1775,1655,35,30,5,,,,1,,82803001019
828,20,308,9,34,,,,1,,,,,,1,1,19,,,82820308009
828,20,312,2,36,,,,1,,,,,,5,1,20,,,82820312002
828,3,1,21,37,61,1,1,1,2145,1960,65,35,0,,,,1,,82803001021
828,3,1,10,18,54,1,1,1,1385,1255,65,25,0,,,,1,,82803001010
829,3,1,2,2,54,1,1,1,1565,1430,35,30,0,,,,1,,82903001002
829,3,1,1,1,50,2,1,1,1405,1305,20,25,5,,,,2,,82903001001
829,20,302,1,3,,,,1,,,,,,5,1,2,,,82920302001
829,3,1,3,4,51,1,1,1,1335,1215,35,30,0,,,,1,,82903001003
829,3,1,6,10,58,1,1,1,1985,1845,25,40,0,,,,2,,82903001006
829,3,1,4,6,59,2,1,1,2085,1875,40,80,10,,,,1,,82903001004
829,20,302,2,7,,,,1,,,,,,40,1,4,,,82920302002
829,20,311,2,9,,,,1,,,,,,5,1,5,,,82920311002
829,3,1,5,8,57,1,1,1,1670,1560,25,30,0,,,,1,,82903001005
829,20,311,1,5,,,,1,,,,,,5,1,3,,,82920311001
847,20,303,5,25,,,,1,,,,,,5,1,15,,,84720303005
847,3,1,17,28,52,2,1,1,1400,1280,30,40,10,,,,1,,84703001017
847,20,308,1,27,,,,1,,,,,,15,1,16,,,84720308001
847,20,308,2,29,,,,1,,,,,,10,1,17,,,84720308002
847,3,1,18,30,64,2,1,1,2436,2250,65,35,10,,,,2,,84703001018
847,3,1,19,31,63,1,1,1,2265,2025,110,45,5,,,,1,,84703001019
847,20,303,6,32,,,,1,,,,,,5,1,19,,,84720303006
847,3,1,20,33,55,2,1,1,1650,1510,65,30,5,,,,1,,84703001020
847,20,308,3,34,,,,1,,,,,,5,1,20,,,84720308003
847,3,1,2,2,61,1,1,1,2345,2105,85,35,5,,,,1,,84703001002
847,3,1,1,1,64,2,1,1,2250,2095,45,35,10,,,,2,,84703001001
847,20,303,1,3,,,,1,,,,,,5,1,2,,,84720303001
847,3,1,3,4,60,1,1,1,2150,2005,40,50,10,,,,1,,84703001003
847,20,303,2,5,,,,1,,,,,,10,1,3,,,84720303002
847,3,1,4,6,61,1,1,1,2140,1955,75,40,0,,,,2,,84703001004
847,3,1,5,7,59,1,1,1,2105,1925,50,35,0,,,,2,,84703001005
847,3,1,6,8,60,2,1,1,2315,2065,110,50,10,,,,2,,84703001006
847,3,1,7,9,58,2,1,1,1910,1695,70,80,10,,,,1,,84703001007
847,20,302,1,10,,,,1,,,,,,50,1,7,,,84720302001
